dataset,transformation,target_a,target_b,low_mw_quintile_correlation,high_mw_quintile_correlation,high_minus_low_correlation,sign_flip,top_positive_10pct_in_low_mw,top_positive_10pct_in_high_mw
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,ESR1,PPARG,-0.1208518735619019,0.02565388547095694,0.14650575903285884,True,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,ESR1,REN,0.10902631336148955,-0.045882070959352095,-0.15490838432084164,True,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,ESR1,ADORA2A,0.2105635198111452,-0.05418431827956633,-0.26474783809071156,True,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,ESR1,ACHE,0.25550935303499217,0.14579237387427202,-0.10971697916072015,False,True,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,ESR1,BACE1,0.03670419047272441,-0.05002912978948028,-0.08673332026220469,True,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,ESR1,CA2,-0.036740694569559605,-0.0388547396669169,-0.0021140450973572977,False,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,ESR1,CYP2C9,0.1517440908224175,-0.12874622847402004,-0.28049031929643753,True,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,ESR1,CYP3A4,0.23648957291985517,-0.032114848833272404,-0.2686044217531276,True,True,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,ESR1,HSD11B1,0.17472134531147174,-0.06298728338702346,-0.23770862869849518,True,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,ESR1,DPP4,-0.09789225320693905,0.008050784089087982,0.10594303729602703,True,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,ESR1,DRD2,-0.303377837273723,-0.05110300974135006,0.2522748275323729,False,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,ESR1,DRD3,-0.20466559319078897,-0.001155142453177688,0.2035104507376113,False,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,ESR1,EGFR,-0.3020612123678854,-0.08178647545212414,0.22027473691576127,False,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,ESR1,F10,-0.11950775945350134,-0.16165943457626317,-0.04215167512276183,False,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,ESR1,GBA,0.08508684396905083,-0.14352053928745676,-0.2286073832565076,True,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,ESR1,MAPK1,0.11044317718607485,0.014965497362049216,-0.09547767982402564,False,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,ESR1,MAPK14,0.004535624245658731,-0.09422197570768677,-0.0987575999533455,True,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,ESR1,PLK1,-0.118275502069875,-0.1776101064011524,-0.05933460433127741,False,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,ESR1,SRC,0.18858836486666045,-0.08774588779632067,-0.2763342526629811,True,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,ESR1,THRB,-0.15864697173725875,0.09180071474062398,0.25044768647788274,True,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,ESR1,F2,0.020329455802633362,-0.12796832493058988,-0.14829778073322325,True,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,ESR1,KDR,-0.3088636554756651,0.12959793701227387,0.4384615924879389,True,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,NR3C1,IGF1R,-0.0532189088347426,-0.11536815980096325,-0.062149250966220655,False,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,NR3C1,JAK2,0.1550060970470009,-0.13236099794044073,-0.2873670949874416,True,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,NR3C1,LCK,-0.04365182468246646,-0.21243909802736582,-0.16878727334489937,False,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,NR3C1,MET,0.03488111706791219,0.06273416312636731,0.027853046058455122,False,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,NR3C1,MMP13,-0.036396573195380366,-0.010554090629683538,0.02584248256569683,False,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,NR3C1,PTGS2,-0.020337978086066896,-0.11887187361727183,-0.09853389553120494,False,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,NR3C1,PPARA,0.23104295322097354,0.062230824636859285,-0.16881212858411426,False,True,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,NR3C1,PPARG,-0.24551114015248288,-0.10044677781196934,0.14506436234051354,False,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,NR3C1,REN,-0.35035910363486755,-0.219329646113542,0.13102945752132555,False,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,NR3C1,ADORA2A,0.06525329612949651,0.06881576410573696,0.0035624679762404493,False,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,NR3C1,ACHE,-0.00023767963476811828,0.09210946079839769,0.0923471404331658,True,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,NR3C1,BACE1,-0.26359171173792956,-0.22711578214599368,0.03647592959193588,False,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,NR3C1,CA2,-0.23886406053267117,-0.18108332338255348,0.057780737150117695,False,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,NR3C1,CYP2C9,0.23121359700192687,0.2267957522830749,-0.004417844718851982,False,True,True
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,NR3C1,CYP3A4,-0.2818749421425226,-0.18477081068333062,0.097104131459192,False,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,NR3C1,HSD11B1,0.43038932625988846,0.311877890548218,-0.11851143571167044,False,True,True
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,NR3C1,DPP4,-0.1198399314038883,-0.17828449576810473,-0.05844456436421644,False,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,NR3C1,DRD2,-0.0692234588113828,-0.012966246550032224,0.056257212261350574,False,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,NR3C1,DRD3,0.03851031619097059,0.14619290679586697,0.10768259060489638,False,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,NR3C1,EGFR,-0.03921391165305245,-0.027104249744066247,0.012109661908986203,False,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,NR3C1,F10,-0.2370684959049408,-0.2172209743119095,0.019847521593031298,False,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,NR3C1,GBA,-0.08348808816128103,0.09770831739265924,0.1811964055539403,True,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,NR3C1,MAPK1,-0.09872332967543307,-0.1021598492301019,-0.0034365195546688376,False,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,NR3C1,MAPK14,0.015681384347146485,-0.10812878330763868,-0.12381016765478517,True,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,NR3C1,PLK1,-0.012021203022817908,-0.09171290345779065,-0.07969170043497274,False,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,NR3C1,SRC,-0.0696070431200259,-0.12926209376220613,-0.05965505064218023,False,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,NR3C1,THRB,0.5669572084235945,0.3005173132481464,-0.26643989517544814,False,True,True
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,NR3C1,F2,-0.18320410807608953,-0.20231012604637183,-0.019106017970282302,False,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,NR3C1,KDR,0.02843621161570971,0.10084616245303198,0.07240995083732227,False,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,IGF1R,JAK2,0.07701243522279892,0.17551615510897367,0.09850371988617475,False,False,True
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,IGF1R,LCK,0.021985139426166058,0.10421280819862246,0.0822276687724564,False,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,IGF1R,MET,-0.15868597755845323,-0.14025256857754012,0.018433408980913113,False,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,IGF1R,MMP13,-0.2607808462445652,-0.14099008716191572,0.1197907590826495,False,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,IGF1R,PTGS2,0.1433387245773599,-0.010491539585770333,-0.15383026416313025,True,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,IGF1R,PPARA,0.0021201159854365224,-0.15197153816468884,-0.15409165415012535,True,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,IGF1R,PPARG,0.021648837664930892,0.026859654565224114,0.005210816900293222,False,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,IGF1R,REN,0.1244698500279073,0.10280800839719509,-0.021661841630712206,False,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,IGF1R,ADORA2A,0.13806353572566119,0.027344537476879326,-0.11071899824878186,False,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,IGF1R,ACHE,0.1828038552465204,-0.045210902004767496,-0.2280147572512879,True,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,IGF1R,BACE1,0.16418067750752754,0.18308858020738997,0.018907902699862422,False,False,True
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,IGF1R,CA2,0.03957461281263016,0.022834941051841286,-0.016739671760788874,False,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,IGF1R,CYP2C9,0.10940393986434362,-0.11862359047132197,-0.22802753033566558,True,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,IGF1R,CYP3A4,0.18581747861622405,0.061845624346918884,-0.12397185426930517,False,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,IGF1R,HSD11B1,-0.06225058481208867,-0.12688210519202736,-0.06463152037993869,False,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,IGF1R,DPP4,-0.00276908762575515,0.0681857395805475,0.07095482720630264,True,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,IGF1R,DRD2,-0.20500411204357355,-0.09354864307691406,0.11145546896665949,False,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,IGF1R,DRD3,-0.15423202704907038,-0.11347242958542875,0.040759597463641634,False,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,IGF1R,EGFR,0.007971178048292716,0.08426242056770997,0.07629124251941725,False,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,IGF1R,F10,0.053527581630896374,0.07503031327744766,0.02150273164655129,False,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,IGF1R,GBA,-0.016302781293326393,-0.00785646835981698,0.008446312933509413,False,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,IGF1R,MAPK1,0.21559448718862087,0.07218019493400346,-0.1434142922546174,False,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,IGF1R,MAPK14,-0.04331941488010781,0.08485049616980911,0.12816991104991693,True,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,IGF1R,PLK1,0.0708647309482332,0.05508567009189917,-0.01577906085633403,False,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,IGF1R,SRC,0.10118353387492006,0.04746229659253496,-0.0537212372823851,False,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,IGF1R,THRB,-0.17605624554916716,-0.10402593221063523,0.07203031333853192,False,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,IGF1R,F2,0.15593178261279553,0.1276760620199055,-0.028255720592890027,False,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,IGF1R,KDR,-0.29114350263873384,-0.20084673212395376,0.09029677051478008,False,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,JAK2,LCK,0.08678536111932096,0.15015551600550392,0.06337015488618296,False,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,JAK2,MET,-0.15771048515611094,-0.1225685397671148,0.035141945388996135,False,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,JAK2,MMP13,-0.2818592786477012,-0.13854008748144933,0.14331919116625189,False,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,JAK2,PTGS2,0.12651632196241808,-0.11702262696013732,-0.2435389489225554,True,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,JAK2,PPARA,0.018867001460279285,0.0025670777848162485,-0.016299923675463037,False,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,JAK2,PPARG,-0.2513370163959669,0.024827806088833667,0.27616482248480057,True,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,JAK2,REN,0.15359827194351788,0.0437420736741787,-0.10985619826933918,False,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,JAK2,ADORA2A,0.3407945928723618,0.1702904953805418,-0.17050409749182,False,True,True
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,JAK2,ACHE,0.2659492885432486,-0.028089996769349045,-0.29403928531259765,True,True,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,JAK2,BACE1,-0.020201695248070976,0.04810484332990912,0.0683065385779801,True,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,JAK2,CA2,-0.1559497715638525,-0.10885850590765182,0.047091265656200684,False,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,JAK2,CYP2C9,0.10284134909433815,-0.0005013877666772916,-0.10334273686101544,True,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,JAK2,CYP3A4,-0.15866588068239149,-0.08880203759147687,0.06986384309091462,False,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,JAK2,HSD11B1,0.029450565432572625,-0.06641311035998547,-0.0958636757925581,True,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,JAK2,DPP4,-0.22604933848878841,0.01676140070505226,0.24281073919384066,True,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,JAK2,DRD2,-0.24197992482978167,-0.02117739331833341,0.22080253151144827,False,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,JAK2,DRD3,-0.14370715643665136,-0.14200442451993583,0.001702731916715522,False,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,JAK2,EGFR,-0.1143974746331382,0.16711113494461116,0.28150860957774937,True,False,True
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,JAK2,F10,-0.1630569964376931,-0.0005271580899646423,0.16252983834772847,False,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,JAK2,GBA,-0.05874618967743708,-0.028142314499385198,0.030603875178051885,False,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,JAK2,MAPK1,0.3064486333951114,0.1537184935910215,-0.15273013980408992,False,True,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,JAK2,MAPK14,-0.057309559891988104,0.007924701286634308,0.06523426117862241,True,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,JAK2,PLK1,0.2635289475497818,0.21442664549884152,-0.049102302050940266,False,True,True
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,JAK2,SRC,0.05762789996078929,0.10909961353789267,0.05147171357710338,False,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,JAK2,THRB,-0.047307675496356394,-0.1608375128470014,-0.11352983735064501,False,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,JAK2,F2,-0.10437094207771333,0.04944567664719761,0.15381661872491093,True,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,JAK2,KDR,-0.3531953813632235,-0.2280059339658542,0.12518944739736929,False,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,LCK,MET,-0.10923740716255276,-0.22005146899788267,-0.11081406183532991,False,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,LCK,MMP13,-0.11956781484373805,-0.23462331910821824,-0.11505550426448019,False,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,LCK,PTGS2,-0.10526848660521587,-0.015536681176729973,0.0897318054284859,False,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,LCK,PPARA,-0.030434648738463504,-0.2953231132035186,-0.2648884644650551,False,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,LCK,PPARG,-0.12953584517087105,0.027969384361022285,0.15750522953189333,True,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,LCK,REN,0.040717693419337064,0.2937514450755719,0.2530337516562348,False,False,True
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,LCK,ADORA2A,0.08139957917203515,0.02033859982449581,-0.06106097934753934,False,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,LCK,ACHE,-0.13111324693468815,-0.25942726837664953,-0.12831402144196138,False,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,LCK,BACE1,0.17883492560958303,0.3364068498157505,0.15757192420616745,False,False,True
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,LCK,CA2,-0.01962485253532853,0.12814676248177612,0.14777161501710465,True,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,LCK,CYP2C9,0.20736946149750773,-0.17038053708765283,-0.37774999858516056,True,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,LCK,CYP3A4,0.07655672124432841,0.2085699911209204,0.13201326987659198,False,False,True
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,LCK,HSD11B1,0.035924487848701864,-0.2150495768907916,-0.25097406473949346,True,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,LCK,DPP4,0.09269131936389319,0.13877529072997236,0.04608397136607917,False,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,LCK,DRD2,-0.056373423302406904,-0.12301500370880729,-0.06664158040640039,False,False,False
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,LCK,DRD3,0.009713616109686319,-0.13313473071866405,-0.14284834682835038,True,False,False
