selection_source,calibration_ligands,repetition,target_index,target
calibration_sample,50000,53,9,KDR
calibration_sample,50000,53,15,MAPKAPK2
calibration_sample,50000,53,18,PTK2
calibration_sample,50000,53,20,SRC
calibration_sample,50000,54,1,AKT1
calibration_sample,50000,54,4,CSF1R
calibration_sample,50000,54,5,EGFR
calibration_sample,50000,54,8,JAK2
calibration_sample,50000,54,9,KDR
calibration_sample,50000,54,11,LCK
calibration_sample,50000,54,15,MAPKAPK2
calibration_sample,50000,54,18,PTK2
calibration_sample,50000,55,1,AKT1
calibration_sample,50000,55,4,CSF1R
calibration_sample,50000,55,5,EGFR
calibration_sample,50000,55,8,JAK2
calibration_sample,50000,55,9,KDR
calibration_sample,50000,55,15,MAPKAPK2
calibration_sample,50000,55,18,PTK2
calibration_sample,50000,55,20,SRC
calibration_sample,50000,56,1,AKT1
calibration_sample,50000,56,4,CSF1R
calibration_sample,50000,56,5,EGFR
calibration_sample,50000,56,8,JAK2
calibration_sample,50000,56,9,KDR
calibration_sample,50000,56,11,LCK
calibration_sample,50000,56,15,MAPKAPK2
calibration_sample,50000,56,18,PTK2
calibration_sample,50000,57,1,AKT1
calibration_sample,50000,57,4,CSF1R
calibration_sample,50000,57,5,EGFR
calibration_sample,50000,57,8,JAK2
calibration_sample,50000,57,9,KDR
calibration_sample,50000,57,11,LCK
calibration_sample,50000,57,15,MAPKAPK2
calibration_sample,50000,57,18,PTK2
calibration_sample,50000,58,1,AKT1
calibration_sample,50000,58,4,CSF1R
calibration_sample,50000,58,5,EGFR
calibration_sample,50000,58,8,JAK2
calibration_sample,50000,58,9,KDR
calibration_sample,50000,58,11,LCK
calibration_sample,50000,58,15,MAPKAPK2
calibration_sample,50000,58,18,PTK2
calibration_sample,50000,59,1,AKT1
calibration_sample,50000,59,4,CSF1R
calibration_sample,50000,59,5,EGFR
calibration_sample,50000,59,8,JAK2
calibration_sample,50000,59,9,KDR
calibration_sample,50000,59,11,LCK
calibration_sample,50000,59,15,MAPKAPK2
calibration_sample,50000,59,18,PTK2
calibration_sample,50000,60,1,AKT1
calibration_sample,50000,60,4,CSF1R
calibration_sample,50000,60,5,EGFR
calibration_sample,50000,60,8,JAK2
calibration_sample,50000,60,9,KDR
calibration_sample,50000,60,11,LCK
calibration_sample,50000,60,15,MAPKAPK2
calibration_sample,50000,60,18,PTK2
calibration_sample,50000,61,1,AKT1
calibration_sample,50000,61,4,CSF1R
calibration_sample,50000,61,5,EGFR
calibration_sample,50000,61,8,JAK2
calibration_sample,50000,61,9,KDR
calibration_sample,50000,61,11,LCK
calibration_sample,50000,61,15,MAPKAPK2
calibration_sample,50000,61,18,PTK2
calibration_sample,50000,62,1,AKT1
calibration_sample,50000,62,4,CSF1R
calibration_sample,50000,62,5,EGFR
calibration_sample,50000,62,8,JAK2
calibration_sample,50000,62,9,KDR
calibration_sample,50000,62,11,LCK
calibration_sample,50000,62,15,MAPKAPK2
calibration_sample,50000,62,18,PTK2
calibration_sample,50000,63,1,AKT1
calibration_sample,50000,63,4,CSF1R
calibration_sample,50000,63,5,EGFR
calibration_sample,50000,63,8,JAK2
calibration_sample,50000,63,9,KDR
calibration_sample,50000,63,15,MAPKAPK2
calibration_sample,50000,63,18,PTK2
calibration_sample,50000,63,20,SRC
calibration_sample,50000,64,1,AKT1
calibration_sample,50000,64,4,CSF1R
calibration_sample,50000,64,5,EGFR
calibration_sample,50000,64,8,JAK2
calibration_sample,50000,64,9,KDR
calibration_sample,50000,64,11,LCK
calibration_sample,50000,64,15,MAPKAPK2
calibration_sample,50000,64,18,PTK2
calibration_sample,50000,65,1,AKT1
calibration_sample,50000,65,4,CSF1R
calibration_sample,50000,65,5,EGFR
calibration_sample,50000,65,8,JAK2
calibration_sample,50000,65,9,KDR
calibration_sample,50000,65,11,LCK
calibration_sample,50000,65,15,MAPKAPK2
calibration_sample,50000,65,18,PTK2
calibration_sample,50000,66,1,AKT1
calibration_sample,50000,66,4,CSF1R
calibration_sample,50000,66,5,EGFR
calibration_sample,50000,66,8,JAK2
calibration_sample,50000,66,9,KDR
calibration_sample,50000,66,11,LCK
calibration_sample,50000,66,15,MAPKAPK2
calibration_sample,50000,66,18,PTK2
calibration_sample,50000,67,1,AKT1
calibration_sample,50000,67,5,EGFR
calibration_sample,50000,67,8,JAK2
calibration_sample,50000,67,9,KDR
calibration_sample,50000,67,14,MAPK14
calibration_sample,50000,67,15,MAPKAPK2
calibration_sample,50000,67,18,PTK2
calibration_sample,50000,67,20,SRC
calibration_sample,50000,68,1,AKT1
calibration_sample,50000,68,4,CSF1R
calibration_sample,50000,68,5,EGFR
calibration_sample,50000,68,8,JAK2
calibration_sample,50000,68,9,KDR
calibration_sample,50000,68,11,LCK
calibration_sample,50000,68,15,MAPKAPK2
calibration_sample,50000,68,18,PTK2
calibration_sample,50000,69,1,AKT1
calibration_sample,50000,69,4,CSF1R
calibration_sample,50000,69,5,EGFR
calibration_sample,50000,69,8,JAK2
calibration_sample,50000,69,9,KDR
calibration_sample,50000,69,11,LCK
calibration_sample,50000,69,15,MAPKAPK2
calibration_sample,50000,69,18,PTK2
calibration_sample,50000,70,1,AKT1
calibration_sample,50000,70,4,CSF1R
calibration_sample,50000,70,5,EGFR
calibration_sample,50000,70,8,JAK2
calibration_sample,50000,70,9,KDR
calibration_sample,50000,70,11,LCK
calibration_sample,50000,70,15,MAPKAPK2
calibration_sample,50000,70,18,PTK2
calibration_sample,50000,71,1,AKT1
calibration_sample,50000,71,4,CSF1R
calibration_sample,50000,71,5,EGFR
calibration_sample,50000,71,8,JAK2
calibration_sample,50000,71,9,KDR
calibration_sample,50000,71,11,LCK
calibration_sample,50000,71,15,MAPKAPK2
calibration_sample,50000,71,18,PTK2
calibration_sample,50000,72,1,AKT1
calibration_sample,50000,72,4,CSF1R
calibration_sample,50000,72,5,EGFR
calibration_sample,50000,72,8,JAK2
calibration_sample,50000,72,9,KDR
calibration_sample,50000,72,11,LCK
calibration_sample,50000,72,15,MAPKAPK2
calibration_sample,50000,72,18,PTK2
calibration_sample,50000,73,1,AKT1
calibration_sample,50000,73,4,CSF1R
calibration_sample,50000,73,5,EGFR
calibration_sample,50000,73,8,JAK2
calibration_sample,50000,73,9,KDR
calibration_sample,50000,73,11,LCK
calibration_sample,50000,73,15,MAPKAPK2
calibration_sample,50000,73,18,PTK2
calibration_sample,50000,74,1,AKT1
calibration_sample,50000,74,5,EGFR
calibration_sample,50000,74,8,JAK2
calibration_sample,50000,74,9,KDR
calibration_sample,50000,74,11,LCK
calibration_sample,50000,74,14,MAPK14
calibration_sample,50000,74,15,MAPKAPK2
calibration_sample,50000,74,18,PTK2
calibration_sample,50000,75,1,AKT1
calibration_sample,50000,75,4,CSF1R
calibration_sample,50000,75,5,EGFR
calibration_sample,50000,75,8,JAK2
calibration_sample,50000,75,9,KDR
calibration_sample,50000,75,11,LCK
calibration_sample,50000,75,15,MAPKAPK2
calibration_sample,50000,75,18,PTK2
calibration_sample,50000,76,1,AKT1
calibration_sample,50000,76,4,CSF1R
calibration_sample,50000,76,5,EGFR
calibration_sample,50000,76,8,JAK2
calibration_sample,50000,76,9,KDR
calibration_sample,50000,76,15,MAPKAPK2
calibration_sample,50000,76,18,PTK2
calibration_sample,50000,76,20,SRC
calibration_sample,50000,77,1,AKT1
calibration_sample,50000,77,4,CSF1R
calibration_sample,50000,77,5,EGFR
calibration_sample,50000,77,8,JAK2
calibration_sample,50000,77,9,KDR
calibration_sample,50000,77,15,MAPKAPK2
calibration_sample,50000,77,18,PTK2
calibration_sample,50000,77,20,SRC
calibration_sample,50000,78,1,AKT1
calibration_sample,50000,78,4,CSF1R
calibration_sample,50000,78,5,EGFR
calibration_sample,50000,78,8,JAK2
calibration_sample,50000,78,9,KDR
calibration_sample,50000,78,11,LCK
calibration_sample,50000,78,15,MAPKAPK2
calibration_sample,50000,78,18,PTK2
calibration_sample,50000,79,1,AKT1
calibration_sample,50000,79,4,CSF1R
calibration_sample,50000,79,5,EGFR
calibration_sample,50000,79,8,JAK2
calibration_sample,50000,79,9,KDR
calibration_sample,50000,79,11,LCK
calibration_sample,50000,79,15,MAPKAPK2
calibration_sample,50000,79,18,PTK2
calibration_sample,50000,80,1,AKT1
calibration_sample,50000,80,4,CSF1R
calibration_sample,50000,80,5,EGFR
calibration_sample,50000,80,8,JAK2
calibration_sample,50000,80,9,KDR
calibration_sample,50000,80,15,MAPKAPK2
calibration_sample,50000,80,18,PTK2
calibration_sample,50000,80,20,SRC
calibration_sample,50000,81,1,AKT1
calibration_sample,50000,81,4,CSF1R
calibration_sample,50000,81,5,EGFR
calibration_sample,50000,81,8,JAK2
calibration_sample,50000,81,9,KDR
calibration_sample,50000,81,11,LCK
calibration_sample,50000,81,15,MAPKAPK2
calibration_sample,50000,81,18,PTK2
calibration_sample,50000,82,1,AKT1
calibration_sample,50000,82,5,EGFR
calibration_sample,50000,82,8,JAK2
calibration_sample,50000,82,9,KDR
calibration_sample,50000,82,14,MAPK14
calibration_sample,50000,82,15,MAPKAPK2
calibration_sample,50000,82,18,PTK2
calibration_sample,50000,82,20,SRC
calibration_sample,50000,83,1,AKT1
calibration_sample,50000,83,4,CSF1R
calibration_sample,50000,83,5,EGFR
calibration_sample,50000,83,8,JAK2
calibration_sample,50000,83,9,KDR
calibration_sample,50000,83,11,LCK
calibration_sample,50000,83,15,MAPKAPK2
calibration_sample,50000,83,18,PTK2
calibration_sample,50000,84,1,AKT1
calibration_sample,50000,84,4,CSF1R
calibration_sample,50000,84,5,EGFR
calibration_sample,50000,84,8,JAK2
calibration_sample,50000,84,9,KDR
calibration_sample,50000,84,11,LCK
calibration_sample,50000,84,15,MAPKAPK2
calibration_sample,50000,84,18,PTK2
calibration_sample,50000,85,1,AKT1
calibration_sample,50000,85,4,CSF1R
calibration_sample,50000,85,5,EGFR
calibration_sample,50000,85,8,JAK2
calibration_sample,50000,85,9,KDR
calibration_sample,50000,85,15,MAPKAPK2
calibration_sample,50000,85,18,PTK2
calibration_sample,50000,85,20,SRC
calibration_sample,50000,86,1,AKT1
calibration_sample,50000,86,4,CSF1R
calibration_sample,50000,86,5,EGFR
calibration_sample,50000,86,8,JAK2
calibration_sample,50000,86,9,KDR
calibration_sample,50000,86,11,LCK
calibration_sample,50000,86,15,MAPKAPK2
calibration_sample,50000,86,18,PTK2
calibration_sample,50000,87,1,AKT1
calibration_sample,50000,87,4,CSF1R
calibration_sample,50000,87,5,EGFR
calibration_sample,50000,87,8,JAK2
calibration_sample,50000,87,9,KDR
calibration_sample,50000,87,11,LCK
calibration_sample,50000,87,15,MAPKAPK2
calibration_sample,50000,87,18,PTK2
calibration_sample,50000,88,1,AKT1
calibration_sample,50000,88,4,CSF1R
calibration_sample,50000,88,5,EGFR
calibration_sample,50000,88,8,JAK2
calibration_sample,50000,88,9,KDR
calibration_sample,50000,88,11,LCK
calibration_sample,50000,88,15,MAPKAPK2
calibration_sample,50000,88,18,PTK2
calibration_sample,50000,89,1,AKT1
calibration_sample,50000,89,4,CSF1R
calibration_sample,50000,89,5,EGFR
calibration_sample,50000,89,8,JAK2
calibration_sample,50000,89,9,KDR
calibration_sample,50000,89,11,LCK
calibration_sample,50000,89,15,MAPKAPK2
calibration_sample,50000,89,18,PTK2
calibration_sample,50000,90,1,AKT1
calibration_sample,50000,90,4,CSF1R
calibration_sample,50000,90,5,EGFR
calibration_sample,50000,90,8,JAK2
calibration_sample,50000,90,9,KDR
calibration_sample,50000,90,11,LCK
calibration_sample,50000,90,15,MAPKAPK2
calibration_sample,50000,90,18,PTK2
calibration_sample,50000,91,1,AKT1
calibration_sample,50000,91,4,CSF1R
calibration_sample,50000,91,5,EGFR
calibration_sample,50000,91,8,JAK2
calibration_sample,50000,91,9,KDR
calibration_sample,50000,91,15,MAPKAPK2
calibration_sample,50000,91,18,PTK2
calibration_sample,50000,91,20,SRC
calibration_sample,50000,92,1,AKT1
calibration_sample,50000,92,4,CSF1R
calibration_sample,50000,92,5,EGFR
calibration_sample,50000,92,8,JAK2
calibration_sample,50000,92,9,KDR
calibration_sample,50000,92,11,LCK
calibration_sample,50000,92,15,MAPKAPK2
calibration_sample,50000,92,18,PTK2
calibration_sample,50000,93,1,AKT1
calibration_sample,50000,93,4,CSF1R
calibration_sample,50000,93,5,EGFR
calibration_sample,50000,93,8,JAK2
calibration_sample,50000,93,9,KDR
calibration_sample,50000,93,11,LCK
calibration_sample,50000,93,15,MAPKAPK2
calibration_sample,50000,93,18,PTK2
calibration_sample,50000,94,1,AKT1
calibration_sample,50000,94,4,CSF1R
calibration_sample,50000,94,5,EGFR
calibration_sample,50000,94,8,JAK2
calibration_sample,50000,94,9,KDR
calibration_sample,50000,94,11,LCK
calibration_sample,50000,94,15,MAPKAPK2
calibration_sample,50000,94,18,PTK2
calibration_sample,50000,95,1,AKT1
calibration_sample,50000,95,5,EGFR
calibration_sample,50000,95,8,JAK2
calibration_sample,50000,95,9,KDR
calibration_sample,50000,95,11,LCK
calibration_sample,50000,95,14,MAPK14
calibration_sample,50000,95,15,MAPKAPK2
calibration_sample,50000,95,18,PTK2
calibration_sample,50000,96,1,AKT1
calibration_sample,50000,96,4,CSF1R
calibration_sample,50000,96,5,EGFR
calibration_sample,50000,96,8,JAK2
calibration_sample,50000,96,9,KDR
calibration_sample,50000,96,11,LCK
calibration_sample,50000,96,15,MAPKAPK2
calibration_sample,50000,96,18,PTK2
calibration_sample,50000,97,1,AKT1
calibration_sample,50000,97,4,CSF1R
calibration_sample,50000,97,5,EGFR
calibration_sample,50000,97,8,JAK2
calibration_sample,50000,97,9,KDR
calibration_sample,50000,97,15,MAPKAPK2
calibration_sample,50000,97,18,PTK2
calibration_sample,50000,97,20,SRC
calibration_sample,50000,98,1,AKT1
calibration_sample,50000,98,4,CSF1R
calibration_sample,50000,98,5,EGFR
calibration_sample,50000,98,8,JAK2
calibration_sample,50000,98,9,KDR
calibration_sample,50000,98,15,MAPKAPK2
calibration_sample,50000,98,18,PTK2
calibration_sample,50000,98,20,SRC
calibration_sample,50000,99,1,AKT1
calibration_sample,50000,99,4,CSF1R
calibration_sample,50000,99,5,EGFR
calibration_sample,50000,99,8,JAK2
calibration_sample,50000,99,9,KDR
calibration_sample,50000,99,11,LCK
calibration_sample,50000,99,15,MAPKAPK2
calibration_sample,50000,99,18,PTK2
full_deleaked_source,259806,-1,1,AKT1
full_deleaked_source,259806,-1,4,CSF1R
full_deleaked_source,259806,-1,5,EGFR
full_deleaked_source,259806,-1,8,JAK2
full_deleaked_source,259806,-1,9,KDR
full_deleaked_source,259806,-1,11,LCK
full_deleaked_source,259806,-1,15,MAPKAPK2
full_deleaked_source,259806,-1,18,PTK2
